'object1','object2','at', been-at', 'is-in', 'carry', 'adjacent', 'same-type', 'same-size', 'can-move', 'can-sample', 'can-sample-at'
sample8',sample13',,0,0,0,0,1,1,0,0,0,
sample8',sample14',0,0,0,0,0,1,,0,0,,
sample8',sample15',,0,0,0,0,1,1,0,0,0,
sample8',sample16',,,0,0,0,1,1,0,0,0,
sample8',sample17',,0,,0,0,1,1,0,,0,
sample8',sample18',0,0,0,0,0,1,1,0,0,,
sample8',sample19',0,,,0,0,1,,0,0,0,
sample8',sample20',0,0,,0,0,1,1,0,0,,
sample8',bad_sample0',0,0,0,0,0,0,0,0,0,0,
sample8',bad_sample1',,0,0,0,0,,0,0,0,,
sample8',bad_sample2',,,0,0,,0,0,,0,0,
sample8',bad_sample3',0,0,,0,0,0,,0,0,0,
sample8',bad_sample4',0,0,0,0,0,0,0,0,,0,
sample8',bad_sample5',,0,0,0,0,0,,0,0,0,
sample8',bad_sample6',0,0,0,0,0,0,0,0,0,0,
sample8',bad_sample7',0,,,0,0,0,,,,0,
sample8',bad_sample8',0,,0,0,0,,0,0,,,
sample8',bad_sample9',0,,0,0,0,0,0,0,0,0,
sample8',bad_sample10',,0,0,0,,0,0,0,0,,
sample8',bad_sample11',0,0,,0,0,0,0,0,0,0,
sample8',bad_sample12',,0,0,0,,0,0,,0,0,
sample8',bad_sample13',0,0,0,0,0,0,0,,0,0,
sample8',bad_sample14',0,0,0,0,0,0,0,0,,0,
sample8',bad_sample15',0,0,,0,0,0,0,0,0,,
sample8',bad_sample16',0,0,0,0,0,0,,,0,,
sample8',bad_sample17',0,0,0,0,0,0,0,0,0,0,
sample8',bad_sample18',,0,0,0,0,0,0,0,,0,
sample8',bad_sample19',0,0,,0,0,0,0,0,0,0,
sample8',bad_sample20',,0,0,0,0,0,0,0,0,0,
sample9',waypoint0',0,,0,0,0,0,0,0,0,,
sample9',waypoint1',0,0,0,0,0,0,0,0,0,0,
sample9',waypoint2',0,0,0,,0,0,0,0,0,,
sample9',waypoint3',,0,0,0,,0,,,,,
sample9',waypoint4',0,0,0,0,0,0,,0,0,0,
sample9',waypoint5',,0,,0,0,0,0,0,0,0,
sample9',waypoint6',0,0,0,0,0,0,0,0,0,,
sample9',waypoint7',0,0,,0,0,,0,0,0,0,
sample9',waypoint8',0,0,0,0,,0,,,0,,
sample9',waypoint9',0,0,0,,,0,0,0,0,0,
sample9',waypoint10',0,,0,0,0,,,0,,,
sample9',waypoint11',,0,0,0,0,0,0,0,0,0,
sample9',waypoint12',,0,0,,0,0,0,0,0,0,
sample9',waypoint13',0,0,0,0,0,0,0,0,0,0,
sample9',waypoint14',0,0,,0,,,0,0,0,0,
sample9',waypoint15',0,0,0,0,,0,0,0,0,0,
sample9',waypoint16',0,0,0,,0,0,0,0,0,,
sample9',waypoint17',0,0,0,,0,0,0,,,0,
sample9',waypoint18',0,0,0,0,0,0,,0,,0,
sample9',waypoint19',,,,0,0,,0,,0,0,
sample9',waypoint20',0,0,0,0,0,0,0,0,0,0,
sample9',rover0',0,0,,0,,0,0,0,0,0,
sample9',rover1',0,0,0,0,,0,0,0,0,0,
sample9',rover2',0,0,0,0,0,,0,0,0,,
sample9',rover3',0,0,,0,0,0,0,0,,0,
sample9',rover4',,0,,,0,0,0,,0,0,
sample9',rover5',0,0,0,0,0,0,,0,0,0,
sample9',rover6',0,0,0,0,0,,0,,0,,
sample9',rover7',0,0,0,0,0,0,0,,0,0,
sample9',rover8',,0,0,0,,0,0,0,,,
sample9',rover9',0,0,0,,0,0,0,0,0,0,
sample9',rover10',0,,,,0,,0,0,0,0,
sample9',rover11',0,0,0,0,,0,,0,0,0,
sample9',rover12',0,0,0,0,0,,0,0,0,,
sample9',rover13',,0,0,0,,0,0,0,0,0,
sample9',rover14',0,0,0,0,0,0,,0,0,,
sample9',rover15',0,0,,,0,0,0,0,0,,
sample9',rover16',,0,,0,0,0,0,0,0,0,
sample9',rover17',0,0,0,0,,0,0,0,,,
sample9',rover18',0,0,,0,0,0,0,0,0,0,
sample9',rover19',0,0,0,0,0,0,0,0,0,0,
sample9',rover20',0,,0,0,0,,0,0,,0,
sample9',sample0',0,0,0,,0,1,,,0,0,
sample9',sample1',0,0,0,0,0,1,,0,,0,
sample9',sample2',0,0,0,0,0,,1,,,0,
sample9',sample3',0,,0,0,,,1,0,0,0,
sample9',sample4',0,0,0,0,,,1,0,0,0,
sample9',sample5',0,0,,0,0,1,1,0,0,0,
sample9',sample6',0,0,,0,0,1,,0,0,0,
sample9',sample7',0,0,0,0,0,1,1,0,0,,
sample9',sample8',0,,0,,0,1,1,0,,0,
sample9',sample9',,0,0,0,0,1,,0,0,0,
sample9',sample10',0,0,0,0,0,1,1,0,0,0,
sample9',sample11',0,0,0,0,0,1,1,,0,0,
sample9',sample12',0,0,0,,0,1,1,0,0,0,
sample9',sample13',0,0,0,0,0,1,1,0,0,0,
sample9',sample14',0,,0,0,0,1,1,0,0,,
sample9',sample15',,0,,0,0,,1,0,0,0,
sample9',sample16',0,0,0,0,,1,,0,0,,
sample9',sample17',0,0,0,0,0,1,1,0,0,0,
sample9',sample18',0,0,0,0,0,,,,0,0,
sample9',sample19',,0,0,0,0,1,,0,0,0,
sample9',sample20',,0,0,,0,1,1,0,,0,
sample9',bad_sample0',,0,0,0,0,0,0,0,,0,
sample9',bad_sample1',0,0,,0,0,,,0,0,0,
sample9',bad_sample2',0,0,,,0,,0,0,0,,
sample9',bad_sample3',0,0,0,0,0,0,0,0,0,0,
sample9',bad_sample4',,0,0,0,0,0,,0,0,0,
sample9',bad_sample5',0,0,0,0,0,0,,0,0,0,
sample9',bad_sample6',0,0,0,,0,0,,0,,,
sample9',bad_sample7',,0,,0,0,0,0,0,0,0,
sample9',bad_sample8',0,,,0,0,0,0,0,0,0,
sample9',bad_sample9',0,,0,,0,0,0,0,0,0,
sample9',bad_sample10',0,,,0,0,,0,0,0,0,
sample9',bad_sample11',,0,0,0,0,0,,0,0,0,
sample9',bad_sample12',0,0,0,0,0,0,0,0,0,0,
sample9',bad_sample13',0,0,0,0,0,0,0,0,,0,
sample9',bad_sample14',0,0,,0,0,0,0,0,,0,
sample9',bad_sample15',0,,0,0,0,0,0,,0,0,
sample9',bad_sample16',0,,,0,0,0,0,,0,0,
sample9',bad_sample17',0,0,0,0,,,0,0,0,0,
sample9',bad_sample18',0,,0,0,,0,0,0,0,,
sample9',bad_sample19',,0,0,0,0,,0,,0,,
sample9',bad_sample20',,0,0,0,0,,0,0,0,0,
sample10',waypoint0',0,0,0,0,0,0,0,,0,,
sample10',waypoint1',0,0,0,0,0,0,0,,0,0,
sample10',waypoint2',,0,0,0,0,0,0,0,0,,
sample10',waypoint3',,,0,0,0,,0,0,,0,
sample10',waypoint4',0,0,,0,,0,0,0,0,0,
sample10',waypoint5',0,0,,,0,,0,0,0,0,
sample10',waypoint6',0,0,0,,0,0,0,,,,
sample10',waypoint7',0,0,0,0,0,0,0,,0,,
sample10',waypoint8',,0,0,0,,,0,0,0,0,
sample10',waypoint9',0,0,0,0,0,0,0,0,0,,
sample10',waypoint10',0,0,0,0,,0,0,0,0,0,
sample10',waypoint11',0,0,0,0,,,0,0,0,0,
sample10',waypoint12',0,0,0,0,0,0,0,,0,0,
sample10',waypoint13',0,0,0,0,0,0,0,0,0,,
sample10',waypoint14',0,0,0,0,,,0,0,0,,
sample10',waypoint15',0,0,0,0,0,0,0,0,0,0,
sample10',waypoint16',0,0,0,0,0,0,0,0,,0,
sample10',waypoint17',0,0,0,0,0,0,0,0,0,0,
sample10',waypoint18',0,0,0,0,,0,0,0,0,0,
sample10',waypoint19',0,0,0,0,0,,0,0,0,0,
sample10',waypoint20',0,0,0,0,0,0,0,0,,0,
sample10',rover0',0,0,0,0,0,,0,0,,0,
sample10',rover1',0,0,0,0,0,0,0,0,,0,
sample10',rover2',0,0,0,,0,,0,,0,0,
sample10',rover3',0,,,,0,0,0,,0,,
sample10',rover4',0,,0,0,,0,0,0,0,0,
sample10',rover5',0,0,0,,,0,0,0,0,0,
sample10',rover6',0,0,0,0,0,0,0,0,0,0,
sample10',rover7',0,0,0,0,,,0,0,,0,
sample10',rover8',,0,,0,0,0,0,0,0,0,
sample10',rover9',0,0,,0,0,0,0,0,0,,
sample10',rover10',0,,,0,0,0,0,0,0,0,
sample10',rover11',0,0,,0,0,0,,0,,0,
sample10',rover12',0,0,0,0,0,0,,0,0,0,
sample10',rover13',0,,0,0,0,0,0,0,0,0,
sample10',rover14',0,0,0,0,0,0,0,0,0,0,
sample10',rover15',0,0,0,0,0,0,0,0,0,0,
sample10',rover16',0,0,,0,0,,,0,0,0,
sample10',rover17',0,0,,0,0,0,0,,0,,
sample10',rover18',0,,0,,0,0,0,,0,0,
sample10',rover19',0,0,0,0,0,0,0,0,0,0,
sample10',rover20',0,0,0,0,0,,,0,0,,
sample10',sample0',0,0,0,0,0,1,1,0,0,0,
sample10',sample1',,0,0,0,0,,1,0,,0,
sample10',sample2',0,0,0,0,0,1,,,,0,
sample10',sample3',0,0,0,0,0,1,1,0,,0,
sample10',sample4',,0,0,0,0,1,1,0,0,0,
sample10',sample5',0,0,0,0,,,1,0,0,0,
sample10',sample6',0,,,0,,,1,0,0,0,
sample10',sample7',,0,0,0,0,1,,0,0,,
sample10',sample8',0,0,0,0,0,1,1,0,0,0,
sample10',sample9',0,0,0,0,0,,1,0,0,0,
sample10',sample10',,0,0,,0,1,1,,0,0,
sample10',sample11',0,0,0,0,0,,1,,0,0,
sample10',sample12',0,0,0,0,0,1,1,0,,0,
sample10',sample13',0,0,,0,0,1,,0,0,0,
sample10',sample14',0,,0,0,0,1,1,0,0,0,
sample10',sample15',0,0,0,0,0,1,1,,0,0,
sample10',sample16',,0,0,0,0,1,1,0,0,0,
sample10',sample17',0,0,0,0,0,1,1,,,0,
sample10',sample18',0,0,,0,0,1,1,0,0,,
sample10',sample19',,0,0,0,,,1,,0,0,
sample10',sample20',,0,0,,0,1,1,0,0,0,
sample10',bad_sample0',0,,0,0,0,0,0,0,0,0,
sample10',bad_sample1',0,0,0,0,0,0,0,,0,0,
sample10',bad_sample2',0,,0,0,0,0,0,0,0,0,
sample10',bad_sample3',,0,0,0,0,,0,0,0,,
sample10',bad_sample4',0,0,0,0,0,,0,0,0,0,
sample10',bad_sample5',0,0,0,0,,0,0,0,0,0,
sample10',bad_sample6',0,0,0,0,0,,0,,0,0,
sample10',bad_sample7',0,0,0,0,0,0,0,0,0,,
sample10',bad_sample8',0,0,0,0,,0,,0,,0,
sample10',bad_sample9',0,0,0,,0,,0,0,0,0,
sample10',bad_sample10',0,0,0,0,0,0,0,0,0,0,
sample10',bad_sample11',0,,0,0,0,0,0,0,0,0,
sample10',bad_sample12',0,0,0,0,0,,0,0,0,0,
sample10',bad_sample13',0,,0,,,,,0,0,0,
sample10',bad_sample14',0,,0,0,0,0,0,0,0,0,
sample10',bad_sample15',0,,0,0,,0,0,,0,0,
sample10',bad_sample16',0,0,0,0,0,,0,0,0,0,
sample10',bad_sample17',0,0,,,0,,0,0,0,0,
sample10',bad_sample18',,0,0,0,0,0,0,,0,0,
sample10',bad_sample19',0,0,0,0,0,0,0,0,0,0,
sample10',bad_sample20',,0,0,0,0,0,,0,,,
sample11',waypoint0',0,0,0,0,0,0,0,0,0,0,
sample11',waypoint1',0,,0,,0,0,0,0,0,0,
sample11',waypoint2',0,0,,,0,0,0,0,0,0,
sample11',waypoint3',0,0,0,0,0,0,0,0,0,0,
sample11',waypoint4',0,0,0,0,0,0,0,0,,0,
sample11',waypoint5',,0,0,0,,0,0,0,0,0,
sample11',waypoint6',,0,,0,,0,0,0,0,0,
sample11',waypoint7',0,0,0,,0,0,0,,0,0,
sample11',waypoint8',,0,0,0,0,0,0,0,,0,
sample11',waypoint9',0,,0,0,0,,0,0,0,0,
sample11',waypoint10',0,0,0,0,0,,0,0,0,0,
sample11',waypoint11',0,0,0,0,0,0,0,0,,,
sample11',waypoint12',0,0,,0,0,0,0,0,0,0,
sample11',waypoint13',0,,,,0,0,0,0,0,0,
sample11',waypoint14',0,0,0,0,0,0,0,0,0,0,
sample11',waypoint15',0,0,,,,0,0,0,0,0,
sample11',waypoint16',0,,0,0,,0,0,0,0,0,
sample11',waypoint17',0,0,0,0,0,0,,0,0,0,
sample11',waypoint18',0,0,0,0,0,0,0,0,0,0,
sample11',waypoint19',0,,0,0,0,0,,0,0,0,
sample11',waypoint20',0,0,0,0,0,0,,0,0,0,
sample11',rover0',0,0,0,0,,0,0,0,0,0,
sample11',rover1',,0,,,0,0,0,0,,0,
sample11',rover2',0,0,0,0,0,,0,0,,0,
sample11',rover3',0,,0,0,0,,0,0,0,0,
sample11',rover4',0,0,0,0,0,0,,,0,0,
sample11',rover5',0,0,,0,0,0,,0,0,0,
sample11',rover6',,0,0,0,0,0,0,0,0,0,
sample11',rover7',0,0,0,0,0,,,0,0,0,
sample11',rover8',,,0,0,,0,0,0,,0,
sample11',rover9',,,,0,,0,,0,,0,
sample11',rover10',0,0,0,,0,0,0,,,0,
sample11',rover11',0,0,0,,0,0,0,0,,0,
sample11',rover12',0,0,0,0,,,0,0,0,,
sample11',rover13',0,0,,0,0,0,0,0,0,0,
sample11',rover14',0,0,,,0,0,0,0,0,0,
sample11',rover15',0,0,0,0,0,,0,0,,0,
sample11',rover16',,,0,0,0,0,,0,0,0,
sample11',rover17',0,0,0,0,0,0,0,0,,0,
sample11',rover18',,0,0,0,,0,0,0,0,0,
sample11',rover19',0,0,0,0,0,0,,0,0,,
sample11',rover20',0,0,0,,0,0,0,0,0,0,
sample11',sample0',,0,,0,0,1,,0,0,0,
sample11',sample1',,,0,0,0,1,1,0,0,0,
sample11',sample2',0,0,0,,0,1,1,0,,0,
sample11',sample3',0,0,0,0,0,1,,0,0,0,
sample11',sample4',,0,0,0,0,,1,0,0,0,
sample11',sample5',0,0,,0,0,1,1,0,0,0,
sample11',sample6',0,0,0,0,0,1,1,0,0,,
sample11',sample7',0,,0,,0,1,,0,0,0,
sample11',sample8',0,0,0,,0,1,1,0,0,,
sample11',sample9',0,0,0,0,,,,,0,0,
sample11',sample10',0,0,,0,0,1,1,0,0,0,
sample11',sample11',0,0,,0,0,1,1,0,0,0,
sample11',sample12',,,0,0,0,1,1,0,0,0,
sample11',sample13',0,0,0,0,0,,1,0,0,0,
sample11',sample14',0,0,0,0,,,1,0,,0,
sample11',sample15',0,,0,0,,1,1,0,0,0,
sample11',sample16',0,0,0,0,0,1,1,,0,0,
sample11',sample17',0,0,0,0,0,1,1,,0,0,
sample11',sample18',0,0,0,,,1,1,,0,0,
sample11',sample19',0,0,0,0,0,1,1,0,0,0,
sample11',sample20',0,,,0,0,1,1,0,0,0,
sample11',bad_sample0',0,0,0,0,0,0,0,0,0,0,
sample11',bad_sample1',,0,,0,0,0,,,0,0,
sample11',bad_sample2',,0,0,0,,0,0,0,0,0,
sample11',bad_sample3',0,0,0,0,0,0,,0,0,0,
sample11',bad_sample4',,0,0,0,,,0,0,0,,
sample11',bad_sample5',0,0,0,0,0,0,0,0,0,,
sample11',bad_sample6',0,0,0,0,0,0,0,,0,0,
sample11',bad_sample7',,0,0,0,0,0,,0,0,0,
sample11',bad_sample8',,0,0,,0,,0,0,0,,
sample11',bad_sample9',0,0,,0,0,0,0,0,0,0,
sample11',bad_sample10',,0,,0,,0,0,,0,0,
sample11',bad_sample11',0,0,0,0,0,,0,0,,0,
sample11',bad_sample12',0,0,0,0,0,0,0,0,0,,
sample11',bad_sample13',0,0,0,0,0,0,,0,0,0,
sample11',bad_sample14',0,,0,0,0,0,0,0,0,0,
sample11',bad_sample15',0,,0,,,0,0,0,0,0,
sample11',bad_sample16',,,0,0,0,,0,0,,0,
sample11',bad_sample17',0,0,0,0,0,0,,0,0,0,
sample11',bad_sample18',0,0,0,0,0,0,0,0,0,0,
sample11',bad_sample19',0,0,0,0,0,0,0,,0,0,
sample11',bad_sample20',,0,0,0,0,0,0,0,0,0,
sample12',waypoint0',,0,,0,0,0,,0,0,,
sample12',waypoint1',0,,0,,0,0,0,0,0,0,
sample12',waypoint2',0,0,0,0,0,0,0,0,,0,
sample12',waypoint3',0,,0,0,0,0,0,0,,0,
sample12',waypoint4',0,0,0,0,,0,0,,0,0,
sample12',waypoint5',0,0,0,,0,0,0,,0,0,
sample12',waypoint6',0,0,,0,0,0,0,0,0,,
sample12',waypoint7',0,,0,0,,0,0,0,0,,
sample12',waypoint8',,,,0,0,0,0,,0,0,
sample12',waypoint9',0,,,0,0,0,,0,0,,
sample12',waypoint10',,0,0,0,0,0,0,0,0,,
sample12',waypoint11',0,0,0,0,0,0,0,0,,0,
sample12',waypoint12',0,0,0,0,,0,,0,0,0,
sample12',waypoint13',0,,0,0,0,0,0,0,0,0,
sample12',waypoint14',0,,,,0,0,,0,,0,
sample12',waypoint15',0,0,0,0,0,,,0,,0,
sample12',waypoint16',,0,,0,0,0,0,0,,,
sample12',waypoint17',0,0,0,0,0,0,0,0,0,,
sample12',waypoint18',0,,0,,0,,0,,0,0,
sample12',waypoint19',0,,0,0,0,0,,0,0,0,
sample12',waypoint20',0,0,0,,0,0,0,0,0,0,
sample12',rover0',,,0,0,0,,0,0,0,0,
sample12',rover1',,0,0,0,,0,0,0,0,0,
sample12',rover2',0,0,0,0,,0,0,0,0,0,
sample12',rover3',0,0,,0,0,0,,0,,0,
sample12',rover4',0,0,0,,,0,,0,,0,
sample12',rover5',0,0,0,0,0,0,0,0,0,0,
sample12',rover6',0,0,0,,,,0,0,0,,
sample12',rover7',,0,0,,,,0,0,0,0,
sample12',rover8',0,0,,0,0,,0,0,0,0,
sample12',rover9',0,0,0,,0,0,0,0,,0,
sample12',rover10',0,0,0,0,0,0,0,0,0,0,
sample12',rover11',0,0,0,0,0,0,0,,0,,
sample12',rover12',0,0,0,0,0,0,0,0,,0,
sample12',rover13',,0,0,0,0,0,,0,,0,
sample12',rover14',0,0,0,0,,0,0,0,0,,
sample12',rover15',0,,0,0,0,,0,0,,0,
sample12',rover16',,0,0,,,0,0,0,,0,
sample12',rover17',0,,,0,0,0,0,0,0,0,
sample12',rover18',0,0,0,,0,0,0,,0,0,
sample12',rover19',0,0,0,0,0,0,0,0,,,
sample12',rover20',0,0,0,,0,0,0,,,0,
sample12',sample0',0,,0,0,0,1,1,,0,0,
sample12',sample1',0,0,0,0,,1,1,0,0,0,
sample12',sample2',0,0,0,0,0,,1,,0,0,
sample12',sample3',0,0,0,0,0,1,1,,0,0,
sample12',sample4',0,0,0,0,0,,1,0,0,0,
sample12',sample5',0,0,0,0,0,1,1,,0,0,
sample12',sample6',0,,0,0,,,1,0,0,0,
sample12',sample7',0,,0,0,0,1,,0,,0,
sample12',sample8',,0,0,,0,1,,0,0,0,
sample12',sample9',0,0,0,0,0,1,,0,0,0,
sample12',sample10',0,0,,0,0,1,,,0,0,
sample12',sample11',0,0,,0,0,1,1,0,0,0,
sample12',sample12',0,0,,0,0,1,1,0,0,0,
sample12',sample13',0,,0,0,0,1,1,0,0,0,
sample12',sample14',,0,,,0,,1,0,0,0,
sample12',sample15',0,0,0,0,0,1,,0,0,0,
sample12',sample16',0,0,0,,0,1,1,0,0,0,
sample12',sample17',0,0,,,0,1,1,0,0,0,
sample12',sample18',0,0,,0,0,1,,0,0,0,
sample12',sample19',0,0,,0,0,1,1,0,0,0,
sample12',sample20',0,0,0,0,0,1,1,0,0,0,
sample12',bad_sample0',0,,,0,0,,0,,0,,
sample12',bad_sample1',,0,0,,0,0,,,0,,
sample12',bad_sample2',0,0,0,0,0,0,0,0,0,,
sample12',bad_sample3',,,0,0,0,0,0,0,0,,
sample12',bad_sample4',0,,0,0,0,0,,,,,
sample12',bad_sample5',0,0,0,0,0,0,0,0,0,0,
sample12',bad_sample6',0,0,0,0,0,0,0,0,0,0,
sample12',bad_sample7',,0,0,0,0,0,0,0,,0,
sample12',bad_sample8',,,0,0,0,0,0,0,0,0,
sample12',bad_sample9',0,0,0,0,0,,0,0,0,0,
sample12',bad_sample10',0,0,0,0,,,0,0,0,0,
sample12',bad_sample11',0,,,0,0,,0,0,,0,
sample12',bad_sample12',,0,0,0,0,,0,0,0,,
sample12',bad_sample13',0,0,0,0,0,0,0,,0,0,
sample12',bad_sample14',0,,,,0,0,0,0,,,
sample12',bad_sample15',0,0,,,0,0,0,0,0,0,
sample12',bad_sample16',0,0,0,0,0,0,,0,0,0,
sample12',bad_sample17',0,0,0,,0,0,0,0,0,0,
sample12',bad_sample18',,0,,0,0,,0,0,0,0,
sample12',bad_sample19',0,,,,0,0,0,0,0,,
sample12',bad_sample20',0,0,0,0,0,0,0,0,0,,
sample13',waypoint0',0,0,0,0,,0,,,0,,
sample13',waypoint1',0,0,0,0,,0,0,0,0,,
sample13',waypoint2',0,0,0,0,0,,0,0,0,0,
sample13',waypoint3',0,0,0,0,0,0,0,0,,0,
sample13',waypoint4',0,0,0,0,0,0,0,0,0,,
sample13',waypoint5',,0,0,0,0,0,0,0,,0,
sample13',waypoint6',0,0,0,0,0,0,,0,0,,
sample13',waypoint7',0,0,0,0,0,0,0,0,0,,
sample13',waypoint8',0,,0,0,0,,,0,,,
sample13',waypoint9',0,,0,0,0,0,0,,0,0,
sample13',waypoint10',0,0,0,0,0,0,0,0,0,0,
sample13',waypoint11',,0,0,0,0,0,0,,0,0,
sample13',waypoint12',,0,,0,0,0,0,0,0,0,
sample13',waypoint13',0,0,0,0,0,0,0,0,0,0,
sample13',waypoint14',0,0,0,0,0,,0,0,,0,
sample13',waypoint15',0,0,0,0,0,0,0,0,0,0,
sample13',waypoint16',0,0,0,0,0,,0,0,0,,
sample13',waypoint17',0,0,0,0,,0,0,0,0,0,
sample13',waypoint18',,0,0,0,0,,0,0,,0,
sample13',waypoint19',0,0,0,0,,0,,0,0,0,
sample13',waypoint20',0,,0,0,0,0,0,0,0,0,
sample13',rover0',0,0,0,,0,0,0,0,0,0,
sample13',rover1',,0,0,,0,0,,0,0,0,
sample13',rover2',0,0,0,,0,0,0,,0,0,
sample13',rover3',,0,0,,,0,0,0,0,,
sample13',rover4',0,,,0,0,0,0,0,0,0,
sample13',rover5',,0,0,0,0,0,0,0,0,0,
sample13',rover6',0,0,0,0,0,,,0,0,0,
sample13',rover7',0,0,0,0,0,0,0,0,0,0,
sample13',rover8',0,0,0,0,0,0,0,0,0,0,
sample13',rover9',0,0,0,0,0,0,0,0,0,0,
sample13',rover10',0,0,0,0,0,0,,0,0,,
sample13',rover11',0,0,0,,0,0,0,0,0,0,
sample13',rover12',0,,0,0,0,0,0,0,0,0,
sample13',rover13',0,0,0,0,0,0,0,0,0,0,
sample13',rover14',,0,0,,,0,0,0,0,0,
sample13',rover15',0,0,0,0,0,0,0,,0,,
sample13',rover16',0,0,0,0,0,0,0,,0,0,
sample13',rover17',0,0,0,0,,0,0,0,0,,
sample13',rover18',0,0,,0,0,0,,,0,0,
sample13',rover19',0,0,0,0,0,0,,0,0,,
sample13',rover20',0,0,0,0,0,0,0,0,0,0,
sample13',sample0',0,0,0,0,,,1,0,0,0,
sample13',sample1',0,0,0,0,0,,1,0,0,0,
sample13',sample2',0,0,0,0,0,1,1,0,0,0,
sample13',sample3',0,0,0,0,0,,,0,0,0,
sample13',sample4',0,0,0,0,0,1,,0,0,0,
sample13',sample5',0,0,0,0,,1,,0,0,0,
sample13',sample6',,0,,0,0,1,1,,0,0,
sample13',sample7',,0,0,,0,,1,0,0,0,
sample13',sample8',0,0,0,0,0,,,0,0,0,
sample13',sample9',,,0,0,0,1,1,0,,0,
sample13',sample10',0,0,0,0,0,1,1,0,0,,
sample13',sample11',0,,0,0,0,1,1,0,0,,
sample13',sample12',0,0,0,0,0,1,1,0,0,0,
sample13',sample13',,,0,0,0,1,1,0,0,0,
sample13',sample14',,0,,0,0,,1,,0,0,
sample13',sample15',0,0,0,,,1,,,0,0,
sample13',sample16',0,0,0,0,,1,1,0,0,,
sample13',sample17',0,,0,0,0,1,1,,,0,
sample13',sample18',0,,0,0,0,1,1,0,0,0,
sample13',sample19',0,0,,0,,1,1,0,0,0,
sample13',sample20',0,0,0,,0,1,1,0,0,0,
sample13',bad_sample0',0,0,0,0,0,0,0,0,0,0,
sample13',bad_sample1',,0,0,,0,0,0,,0,0,
sample13',bad_sample2',0,0,0,0,0,,,0,0,0,
sample13',bad_sample3',0,0,0,0,0,0,0,0,0,0,
sample13',bad_sample4',0,0,,0,,0,0,0,0,0,
sample13',bad_sample5',,,,0,0,0,0,0,0,0,
sample13',bad_sample6',0,0,0,0,0,,0,0,,0,
sample13',bad_sample7',0,0,0,0,0,0,,0,0,0,
sample13',bad_sample8',0,0,0,0,0,0,,0,0,,
sample13',bad_sample9',,0,0,0,,,0,0,0,0,
sample13',bad_sample10',,0,0,0,0,0,0,0,0,0,
sample13',bad_sample11',0,0,0,0,0,0,0,,0,0,
sample13',bad_sample12',0,0,0,0,,0,,0,0,,
sample13',bad_sample13',0,,0,0,0,0,0,0,,,
sample13',bad_sample14',0,0,0,0,0,0,0,0,0,0,
sample13',bad_sample15',0,0,0,0,0,0,0,0,0,0,
sample13',bad_sample16',0,0,0,,0,0,,0,0,,
sample13',bad_sample17',,,0,0,,0,0,,0,0,
sample13',bad_sample18',0,0,,0,0,0,0,0,0,,
sample13',bad_sample19',0,0,0,,0,,0,0,0,0,
sample13',bad_sample20',0,,0,0,0,0,,,0,0,
sample14',waypoint0',0,,0,0,0,0,,,0,0,
sample14',waypoint1',0,0,0,,0,0,0,,0,0,
sample14',waypoint2',0,0,0,0,,0,,0,0,0,
sample14',waypoint3',0,,0,0,0,0,,0,0,0,
sample14',waypoint4',,0,0,,0,0,0,0,0,,
sample14',waypoint5',,,0,0,0,0,0,0,0,,
sample14',waypoint6',,0,,0,0,0,0,0,0,0,
sample14',waypoint7',0,0,0,0,,,0,0,0,0,
sample14',waypoint8',0,,0,0,0,,0,,,0,
sample14',waypoint9',0,,0,0,,0,0,,0,0,
sample14',waypoint10',0,0,0,0,0,,0,0,0,0,
sample14',waypoint11',,0,,0,0,0,0,,0,0,
sample14',waypoint12',0,0,0,,0,0,0,0,0,0,
sample14',waypoint13',,0,0,0,0,0,0,0,,0,
sample14',waypoint14',,,0,,0,0,0,0,0,0,
sample14',waypoint15',0,0,,,0,,0,0,0,,
sample14',waypoint16',0,0,0,0,,0,0,,0,0,
sample14',waypoint17',0,0,0,0,0,0,,0,0,0,
sample14',waypoint18',0,0,0,0,,0,,0,0,0,
sample14',waypoint19',0,0,,0,0,0,,0,,0,
sample14',waypoint20',0,0,0,0,,,0,0,0,0,
sample14',rover0',0,0,0,0,,0,0,0,0,0,
sample14',rover1',,0,0,,0,,0,0,0,0,
sample14',rover2',0,0,0,0,0,,0,0,0,0,
sample14',rover3',0,0,,,0,0,,0,0,0,
sample14',rover4',0,,0,0,0,0,0,0,0,0,
sample14',rover5',0,0,0,,0,0,,0,0,0,
sample14',rover6',0,0,,0,0,0,,0,,0,
sample14',rover7',0,,0,0,0,0,0,,,0,
sample14',rover8',,0,0,,0,0,0,0,0,0,
sample14',rover9',,0,0,,0,0,0,,0,,
sample14',rover10',0,0,0,0,0,0,0,0,0,0,
sample14',rover11',0,0,,0,0,0,,0,0,0,
sample14',rover12',,,0,0,0,,0,,,,
sample14',rover13',,,0,0,0,0,,0,0,,
sample14',rover14',0,,0,0,0,0,0,0,0,,
sample14',rover15',0,0,0,0,0,0,0,0,,0,
sample14',rover16',0,0,0,0,0,0,0,0,0,0,
sample14',rover17',0,,0,0,,0,0,,,0,
sample14',rover18',0,,0,0,0,0,0,0,0,0,
sample14',rover19',0,0,0,0,0,0,0,0,,0,
sample14',rover20',0,0,0,0,0,0,,0,0,0,
sample14',sample0',,0,,0,,,1,0,0,0,
